unit_price_usd,profit_usd,shipping_cost_usd,profit_margin_pct,cost_usd,total_price_usd
55.34,86.56,23.0,54.88,71.16,157.72
306.76,324.6,15.38,35.27,595.68,920.28
20.38,35.88,17.88,44.01,45.64,81.52
131.55,41.6,20.99,19.76,168.88,210.48
139.71,191.19,16.22,42.77,255.88,447.07
87.63,69.96,19.36,39.92,105.3,175.26
166.63,161.17,3.61,53.74,138.76,299.93
133.07,115.18,22.12,21.64,417.1,532.28
61.78,28.54,21.0,46.2,33.24,61.78
121.45,138.57,17.4,25.35,407.95,546.52
114.88,148.21,3.4,28.67,368.75,516.96
109.22,209.05,16.59,38.28,337.05,546.1
106.03,50.89,21.3,48.0,55.14,106.03
46.33,22.91,6.68,52.06,21.1,44.01
64.55,106.31,8.47,43.92,135.75,242.06
200.53,181.96,19.72,45.37,219.1,401.06
254.78,446.13,4.92,58.37,318.21,764.34
166.96,198.7,18.15,41.76,277.14,475.84
31.83,33.88,24.75,56.02,26.6,60.48
128.87,223.55,21.61,34.69,420.8,644.35
142.9,77.21,19.68,56.87,58.55,135.76
51.63,63.24,18.47,30.62,143.28,206.52
75.85,81.09,8.2,35.64,146.46,227.55
18.04,13.3,24.57,21.68,48.04,61.34
131.61,115.06,2.38,43.71,148.16,263.22
43.93,32.22,20.94,43.14,42.46,74.68
76.03,33.37,16.7,24.38,103.48,136.85
220.56,396.9,6.46,35.99,705.9,1102.8
69.09,60.15,18.86,25.61,174.76,234.91
208.08,213.24,16.4,51.24,202.92,416.16
252.87,224.17,16.09,46.66,256.28,480.45
90.55,181.59,4.31,47.19,203.25,384.84
137.71,188.84,7.18,30.47,430.85,619.69
129.27,48.52,14.76,25.02,145.38,193.9
38.08,30.22,18.98,44.09,38.32,68.54
114.96,233.86,15.91,42.83,312.2,546.06
17.65,11.96,6.61,33.88,23.34,35.3
218.3,66.78,18.14,30.59,151.52,218.3
95.54,121.61,23.6,47.14,136.35,257.96
171.21,58.54,20.27,45.59,69.87,128.41
173.48,324.65,3.9,51.98,299.88,624.53
475.51,131.66,23.4,17.2,633.78,765.44
65.31,61.9,3.47,47.39,68.72,130.62
40.0,27.44,4.79,42.88,36.56,64.0
51.71,53.05,19.29,36.0,94.32,147.37
90.39,81.86,12.49,50.31,80.84,162.7
66.31,85.56,13.23,47.79,93.48,179.04
125.4,186.16,6.89,41.24,265.28,451.44
95.78,33.6,23.91,36.93,57.39,90.99
194.4,378.65,22.52,41.01,544.75,923.4
114.79,38.27,12.91,35.09,70.78,109.05
149.1,17.04,0.25,14.29,102.24,119.28
72.26,65.22,24.5,25.07,194.92,260.14
327.87,241.73,9.18,24.58,741.88,983.61
353.28,530.92,5.69,37.57,882.2,1413.12
21.19,30.97,17.13,42.98,41.08,72.05
233.51,194.68,15.38,37.05,330.72,525.4
68.0,72.42,16.53,35.5,131.58,204.0
209.73,294.66,7.94,46.83,334.53,629.19
459.13,408.95,24.23,20.96,1097.55,1805.0
37.16,35.94,7.61,32.24,75.54,111.48
288.56,421.81,24.73,30.77,948.85,1370.66
68.76,35.47,3.48,54.3,29.85,65.32
28.85,17.38,7.85,30.12,40.32,57.7
147.92,26.82,6.68,13.24,195.06,221.88
169.94,152.78,1.16,44.95,187.1,339.88
214.96,315.48,7.35,36.69,544.36,859.84
51.95,35.78,23.05,36.25,62.92,98.7
15.72,10.17,13.47,46.97,13.04,22.06
214.12,101.97,17.24,47.62,112.15,214.12
229.6,563.8,13.82,51.7,526.8,1090.6
119.98,113.22,20.76,49.67,114.74,227.96
135.42,65.12,11.79,26.71,178.64,243.76
129.54,188.97,3.54,38.39,303.28,492.25
79.94,30.16,21.49,37.73,49.78,79.94
379.72,502.38,6.22,44.1,636.78,1139.16
139.09,21.02,3.76,17.78,97.21,118.23
83.18,109.75,6.33,51.74,102.36,212.11
475.51,396.98,11.23,25.37,1097.55,1564.58
122.2,90.64,1.26,23.18,300.4,391.04
47.51,27.49,8.06,30.45,62.78,90.27
87.38,72.34,9.89,41.39,102.42,174.76
90.31,185.92,14.31,51.47,175.32,361.24
32.19,54.26,13.24,39.66,82.55,136.81
67.31,42.04,17.29,34.7,79.12,121.16
112.79,105.27,16.1,34.57,199.26,304.53
158.73,166.81,12.3,27.66,436.36,603.17
15.72,7.18,16.61,17.68,29.43,35.75
192.9,156.22,0.57,40.49,229.58,385.8
153.05,44.76,12.06,36.56,77.68,122.44
468.9,200.5,16.29,42.76,268.4,468.9
290.63,237.85,18.78,45.47,285.28,523.13
183.52,38.85,22.24,24.91,117.14,155.99
68.25,17.01,3.46,31.15,37.59,54.6
54.46,140.05,2.88,51.43,132.25,272.3
119.34,91.39,19.5,31.91,195.03,286.42
228.32,93.22,23.55,22.68,317.76,410.98
77.39,11.44,13.96,13.24,104.64,116.08
110.64,98.06,3.35,44.31,123.22,221.28
112.55,57.01,21.36,53.32,49.91,106.92
475.51,311.45,8.92,37.31,523.28,834.73
163.9,70.22,7.26,47.6,77.29,147.51
151.01,131.0,16.6,45.66,155.92,286.92
131.52,64.24,15.63,19.15,271.14,335.38
171.61,299.4,21.14,43.62,387.04,686.44
228.34,124.37,1.5,30.26,286.64,411.01
91.09,203.4,16.75,44.66,252.05,455.45
156.71,37.05,20.86,26.27,103.99,141.04
173.78,232.81,18.89,49.62,236.4,469.21
92.44,91.19,2.43,34.61,172.26,263.45
53.11,39.88,12.78,33.37,79.62,119.5
367.07,213.3,1.78,22.79,722.73,936.03
134.8,51.55,2.18,40.25,76.51,128.06
80.61,87.96,7.1,30.31,202.24,290.2
56.62,97.85,11.68,34.56,185.25,283.1
151.05,47.07,18.87,32.8,96.43,143.5
93.22,40.15,5.41,50.67,39.09,79.24
35.86,14.52,9.7,45.0,17.75,32.27
50.67,107.48,17.38,44.66,133.2,240.68
237.96,370.23,21.26,48.62,391.24,761.47
132.62,113.64,13.03,47.6,125.08,238.72
146.02,61.27,18.22,46.62,70.15,131.42
114.26,149.6,14.61,45.94,176.04,325.64
17.49,25.96,23.46,37.11,44.0,69.96
64.01,7.76,17.38,15.15,43.45,51.21
70.87,31.27,8.04,24.51,96.3,127.57
111.25,181.99,3.71,34.44,346.45,528.44
103.3,170.61,6.43,55.05,139.29,309.9
147.99,104.58,9.1,35.33,191.4,295.98
173.49,29.19,9.85,19.79,118.28,147.47
109.1,249.9,17.04,50.9,241.05,490.95
89.33,55.47,15.84,34.5,105.32,160.79
200.32,100.03,7.97,19.58,410.79,510.82
101.58,103.52,15.14,50.95,99.64,203.16
222.43,263.32,1.35,59.01,181.54,444.86
33.85,38.03,5.51,29.57,90.6,128.63
346.0,318.04,17.62,51.07,304.76,622.8
50.79,7.18,5.11,13.24,70.54,76.19
475.51,725.25,14.81,39.58,1097.55,1805.0
72.78,215.7,19.74,59.01,148.2,363.9
29.71,13.91,22.01,19.51,57.39,71.3
31.11,52.88,13.77,47.21,59.12,112.0
63.0,50.16,24.5,49.76,50.64,100.8
58.07,37.87,13.45,36.23,66.66,104.53
293.01,398.43,6.48,47.71,436.65,835.08
269.59,189.8,19.85,37.05,322.42,512.22
82.35,34.21,2.18,41.54,48.14,82.35
81.35,36.3,8.53,46.97,40.98,77.28
188.93,150.26,1.52,29.46,359.85,510.11
53.51,44.39,0.25,48.8,46.58,90.97
136.8,33.87,1.33,27.51,89.25,123.12
134.67,34.49,0.37,26.96,93.45,127.94
78.27,60.03,18.0,47.94,65.2,125.23
76.57,43.57,23.77,35.56,78.94,122.51
148.86,75.43,8.29,53.34,65.99,141.42
15.72,10.88,14.43,44.74,13.44,24.32
17.76,11.67,6.3,36.5,20.3,31.97
197.41,90.61,15.58,45.9,106.8,197.41
191.73,107.44,19.31,56.04,84.29,191.73
104.12,225.34,13.63,56.95,170.32,395.66
173.93,183.52,9.55,52.76,164.34,347.86
21.91,11.93,0.91,54.45,13.04,22.06
99.21,259.5,10.63,55.07,211.75,471.25
68.42,46.2,24.75,33.76,90.64,136.84
65.05,107.84,5.0,44.21,136.1,243.94
262.54,397.93,5.59,39.89,599.72,997.65
234.69,294.13,6.31,39.16,456.88,751.01
113.69,33.31,24.42,34.47,63.33,96.64
171.88,205.08,16.69,39.77,310.56,515.64
121.43,32.25,4.47,29.51,77.04,109.29
92.29,16.39,23.68,20.89,62.06,78.45
215.67,63.5,13.15,36.8,109.04,172.54
16.9,21.54,15.38,42.49,29.16,50.7
209.18,149.77,3.85,21.06,561.44,711.21
323.95,127.65,24.46,39.4,196.3,323.95
110.2,80.78,3.21,40.72,117.58,198.36
152.18,347.95,7.24,48.14,374.9,722.85
193.75,90.93,17.75,49.4,93.13,184.06
100.28,46.98,23.52,46.85,53.3,100.28
133.17,60.19,3.36,47.58,66.32,126.51
116.67,88.99,17.73,42.37,121.02,210.01
150.98,39.02,21.33,28.72,96.86,135.88
129.74,226.85,0.26,34.97,421.85,648.7
222.25,379.83,12.53,56.97,286.92,666.75
15.72,8.87,16.45,37.54,14.76,23.63
75.64,50.45,11.07,20.84,191.6,242.05
134.31,293.22,18.16,57.45,217.16,510.38
135.42,53.85,12.03,44.18,68.03,121.88
180.83,207.71,1.77,42.54,280.53,488.24
185.74,128.44,6.49,28.81,317.34,445.78
63.46,21.12,8.03,36.98,35.99,57.11
159.33,337.2,1.98,49.8,339.95,677.15
94.82,196.08,3.56,54.42,164.24,360.32
105.26,103.06,19.27,48.95,107.46,210.52
447.85,147.49,12.85,19.37,613.86,761.35
109.44,123.08,23.46,56.23,95.8,218.88
175.27,93.89,17.07,28.19,239.12,333.01
231.93,92.37,15.12,49.78,93.17,185.54
36.44,9.71,16.12,35.53,17.62,27.33
284.87,569.47,4.51,52.61,513.04,1082.51
261.42,258.78,23.82,23.29,852.25,1111.03
191.46,183.68,20.48,25.58,534.3,717.98
192.2,213.48,11.95,37.02,363.12,576.6
96.26,112.06,0.57,27.39,297.05,409.11
44.85,17.02,1.11,44.65,21.1,38.12
163.42,135.03,9.49,24.3,420.6,555.63
392.63,417.99,21.53,37.35,701.01,1119.0
136.19,70.62,19.93,54.58,58.76,129.38
204.07,166.28,18.56,40.74,241.86,408.14
141.05,30.32,5.96,25.29,89.57,119.89
59.09,34.34,15.6,32.29,72.02,106.36
189.25,440.0,23.11,46.5,506.25,946.25
103.8,82.42,18.28,44.11,104.42,186.84
45.57,69.3,10.72,50.69,67.41,136.71
67.53,121.21,13.78,47.24,135.4,256.61
42.88,18.7,19.28,48.46,19.89,38.59
116.31,40.97,10.5,35.22,75.34,116.31
168.8,81.99,21.16,19.05,348.45,430.44
185.34,156.99,6.79,44.58,195.16,352.15
164.64,487.55,6.37,59.01,335.65,823.2
39.1,46.74,23.78,44.27,58.83,105.57
64.27,137.56,19.2,53.51,119.52,257.08
57.59,117.6,14.69,42.99,155.95,273.55
475.51,607.34,7.69,33.75,1097.55,1799.46
106.26,130.89,10.46,48.31,140.07,270.96
394.64,762.44,18.38,40.67,1097.55,1805.0
156.39,359.1,16.88,48.34,383.75,742.85
86.88,84.96,19.12,48.9,88.8,173.76
28.55,83.1,23.09,58.21,59.65,142.75
44.32,67.89,14.11,51.06,65.07,132.96
142.24,208.46,11.39,54.28,175.59,384.05
253.97,441.22,9.35,51.1,422.28,863.5
146.61,350.2,19.24,50.29,346.2,696.4
139.72,258.02,3.39,48.6,272.92,530.94
56.54,60.96,12.62,35.94,108.66,169.62
71.65,100.6,23.13,35.1,186.0,286.6
15.72,21.95,3.72,44.99,26.84,48.79
150.22,147.38,8.63,23.08,491.05,638.43
213.57,313.36,15.01,30.89,701.1,1014.46
20.63,9.84,16.76,50.2,13.04,22.06
139.21,101.62,18.38,36.5,176.8,278.42
51.7,51.85,24.75,39.33,79.98,131.83
342.66,152.0,4.33,52.19,139.26,291.26
256.62,97.81,15.95,22.42,338.44,436.25
26.5,16.06,18.69,26.94,43.56,59.62
33.63,11.65,22.8,36.46,20.3,31.95
148.24,106.16,2.23,26.52,294.09,400.25
93.07,30.56,20.77,19.31,127.66,158.22
79.47,85.13,16.2,29.76,200.96,286.09
52.89,19.25,18.46,38.31,31.0,50.25
195.0,62.84,3.91,20.14,249.16,312.0
475.51,150.92,12.58,33.63,297.87,448.79
30.05,26.4,2.64,43.93,33.7,60.1
230.64,237.22,3.11,30.25,546.96,784.18
113.09,118.6,21.98,52.44,107.58,226.18
165.44,135.9,10.32,41.07,194.98,330.88
46.93,20.9,15.2,44.53,26.03,46.93
83.61,135.84,16.61,57.01,102.45,238.29
125.29,79.6,4.31,26.47,221.1,300.7
100.82,85.56,3.76,29.78,201.78,287.34
94.46,83.74,20.14,24.63,256.32,340.06
141.06,70.93,3.67,52.93,63.08,134.01
95.82,79.98,15.59,27.82,207.48,287.46
85.35,159.09,14.43,49.05,165.24,324.33
37.87,52.48,10.75,29.18,127.4,179.88
341.91,249.94,4.5,45.69,297.12,547.06
53.15,57.01,8.32,39.73,86.49,143.5
161.43,446.8,1.29,55.36,360.35,807.15
66.29,21.32,22.11,37.83,35.03,56.35
123.58,29.81,22.63,28.38,75.23,105.04
122.93,147.64,11.79,30.03,344.08,491.72
146.09,290.4,5.19,44.17,367.0,657.4
374.9,92.81,22.77,30.94,207.11,299.92
71.08,126.74,12.05,46.92,143.36,270.1
149.71,291.96,6.46,54.17,247.0,538.96
252.5,451.48,6.91,44.7,558.52,1010.0
39.9,94.95,17.22,52.88,84.6,179.55
46.39,22.59,8.39,54.11,19.16,41.75
363.55,280.41,20.5,40.6,410.34,690.75
48.72,30.97,9.0,39.73,46.98,77.95
145.71,324.5,17.01,44.54,404.05,728.55
72.68,131.37,17.83,50.21,130.28,261.65
286.64,233.02,7.32,42.79,311.6,544.62
110.25,138.96,6.02,31.51,302.04,441.0
101.62,49.71,15.81,48.92,51.91,101.62
18.1,36.37,14.34,42.31,49.6,85.97
189.67,254.04,3.06,33.48,504.64,758.68
266.49,271.36,13.23,42.43,368.22,639.58
110.68,35.23,17.16,39.79,53.31,88.54
20.54,13.16,5.02,16.02,69.0,82.16
23.73,33.33,23.44,36.96,56.84,90.17
189.3,409.65,0.6,43.28,536.85,946.5
325.62,691.03,9.35,49.93,692.85,1383.88
237.1,76.66,21.54,32.33,160.44,237.1
119.4,241.95,1.8,45.03,295.35,537.3
185.3,190.51,5.99,40.32,282.0,472.51
120.89,25.16,21.37,23.12,83.64,108.8
133.06,34.7,8.05,28.98,85.05,119.75
38.77,41.41,16.45,29.67,98.16,139.57
46.64,59.8,15.55,32.05,126.76,186.56
141.65,248.21,8.01,41.23,353.8,602.01
196.38,447.36,13.01,50.62,436.35,883.71
59.63,29.24,0.48,49.04,30.39,59.63
149.66,238.11,5.61,49.72,240.8,478.91
149.44,110.55,3.99,41.1,158.44,268.99
244.37,570.2,1.74,46.67,651.65,1221.85
28.99,10.45,13.63,40.05,15.64,26.09
84.97,74.67,5.6,30.83,167.49,242.16
41.58,43.17,18.53,25.96,123.15,166.32
201.36,90.18,16.74,44.79,111.18,201.36
385.04,163.19,2.62,42.38,221.85,385.04
119.51,45.57,6.42,22.43,157.6,203.17
311.22,520.93,2.37,41.85,723.95,1244.88
84.77,46.52,3.33,54.88,38.25,84.77
97.59,162.8,12.57,35.12,300.75,463.55
36.39,62.6,0.5,47.79,68.4,131.0
18.16,7.18,2.8,13.24,49.4,54.48
99.7,19.0,19.27,25.41,55.77,74.77
139.45,221.34,22.77,44.09,280.68,502.02
137.73,10.81,4.62,13.24,92.49,103.3
475.51,784.3,11.15,52.56,921.8,1805.0
92.02,88.23,8.31,31.96,187.83,276.06
317.8,206.8,22.67,38.28,333.46,540.26
117.34,170.55,3.18,48.45,181.47,352.02
52.06,27.7,8.07,31.3,60.8,88.5
108.66,49.36,18.16,50.48,48.43,97.79
106.28,306.45,20.39,57.67,224.95,531.4
111.27,119.68,3.55,39.84,180.75,300.43
226.29,169.04,7.7,33.2,340.11,509.15
40.51,99.7,17.98,54.69,82.6,182.3
325.97,93.94,9.31,32.02,199.43,293.37
167.5,192.48,14.34,38.3,310.02,502.5
26.55,13.54,18.29,53.69,13.04,25.22
134.07,20.63,10.7,20.52,79.92,100.55
141.76,73.6,5.43,17.31,351.68,425.28
200.41,216.48,20.29,28.43,545.08,761.56
238.95,143.1,24.44,14.97,812.7,955.8
135.84,53.9,7.72,13.24,455.5,509.4
136.42,79.34,2.83,24.23,248.07,327.41
141.67,28.51,9.14,13.42,184.0,212.51
250.62,202.58,24.07,25.26,599.4,801.98
16.31,12.79,9.51,41.27,18.2,30.99
53.71,103.1,0.25,38.39,165.45,268.55
99.16,24.92,1.87,27.92,64.32,89.24
452.65,406.84,10.98,44.94,498.46,905.3
153.45,293.0,19.65,47.74,320.8,613.8
81.66,54.76,1.44,41.91,75.9,130.66
57.96,74.88,5.73,43.06,99.0,173.88
33.72,44.07,12.89,36.3,77.32,121.39
357.32,555.98,20.91,40.95,801.84,1357.82
114.82,202.52,5.25,44.1,256.76,459.28
134.9,48.58,22.64,16.01,254.94,303.52
106.01,199.44,16.16,47.03,224.6,424.04
21.97,8.03,9.87,21.5,29.32,37.35
113.28,143.9,19.11,39.7,218.6,362.5
295.69,369.8,7.85,34.74,694.68,1064.48
249.39,544.96,18.89,54.63,452.6,997.56
132.56,23.15,0.77,20.54,89.53,112.68
103.93,25.86,21.14,29.27,62.48,88.34
53.6,29.98,0.55,37.29,50.42,80.4
106.37,63.22,4.42,59.01,43.15,106.37
153.66,29.7,7.64,22.74,100.91,130.61
75.29,22.81,15.45,30.3,52.48,75.29
106.37,218.25,24.59,53.99,185.96,404.21
43.88,72.51,6.81,55.08,59.13,131.64
117.04,94.08,14.03,40.19,140.0,234.08
32.89,13.64,23.72,41.47,19.25,32.89
267.21,358.09,16.84,31.53,777.55,1135.64
102.1,48.97,15.73,50.49,48.02,96.99
175.81,243.42,6.79,46.15,284.01,527.43
277.8,322.4,11.65,32.24,677.68,1000.08
130.11,134.75,0.8,54.51,112.46,247.21
172.07,203.86,21.93,59.01,140.28,344.14
66.76,98.72,8.84,32.86,201.7,300.42
132.77,60.21,15.99,26.68,165.5,225.71
160.17,166.22,1.29,23.06,554.55,720.77
472.81,500.09,8.59,26.44,1097.55,1805.0
60.42,87.29,12.29,53.51,75.84,163.13
111.05,105.58,1.36,37.28,177.6,283.18
82.08,97.06,2.83,43.8,124.56,221.62
464.27,502.89,11.11,30.09,1097.55,1671.37
80.03,108.18,21.96,45.06,131.91,240.09
123.05,19.2,17.27,18.36,85.39,104.59
128.63,66.15,14.27,51.43,62.48,128.63
53.09,27.65,11.39,30.64,62.6,90.25
93.52,65.14,7.26,27.31,173.34,238.48
100.14,32.52,11.98,36.08,57.61,90.13
39.86,38.87,11.34,34.22,74.73,113.6
181.14,127.6,13.21,41.44,180.34,307.94
91.58,60.12,16.47,36.47,104.72,164.84
166.49,50.55,22.41,30.36,115.94,166.49
92.4,220.28,24.49,59.01,149.32,369.6
213.55,158.48,8.11,23.19,524.88,683.36
201.82,92.94,23.49,14.39,552.88,645.82
199.47,117.3,10.5,34.59,221.8,339.1
374.56,734.04,8.15,48.99,764.2,1498.24
15.72,21.08,16.89,40.08,31.52,52.6
45.54,31.56,5.94,20.38,123.28,154.84
20.8,13.72,14.26,20.61,52.84,66.56
47.27,91.38,17.58,48.33,97.7,189.08
47.6,30.32,22.52,31.85,64.88,95.2
299.28,405.0,8.27,45.11,492.84,897.84
18.17,48.4,5.12,53.27,42.45,90.85
186.07,60.33,14.68,32.42,125.74,186.07
201.32,97.45,22.55,13.24,657.5,754.95
102.41,95.86,4.32,49.27,98.72,194.58
175.24,356.71,14.98,53.57,309.2,665.91
47.6,71.34,5.06,55.51,57.18,128.52
191.92,380.52,9.18,49.57,387.16,767.68
101.63,181.35,4.68,49.57,184.52,365.87
194.97,250.08,17.8,32.07,529.8,779.88
89.75,149.61,1.14,55.57,119.64,269.25
458.96,631.36,24.32,48.27,676.68,1308.04
215.64,149.34,17.84,36.45,260.38,409.72
391.3,235.15,6.68,31.63,508.32,743.47
133.63,124.49,19.22,51.76,116.04,240.53
159.94,129.23,7.66,29.93,302.61,431.84
112.42,87.77,22.27,30.62,198.9,286.67
84.27,21.16,17.12,33.48,42.04,63.2
18.27,24.08,8.71,32.95,49.0,73.08
137.42,17.53,5.52,17.01,85.54,103.07
127.72,125.75,24.5,36.47,219.09,344.84
230.04,75.64,24.62,38.68,119.89,195.53
27.0,14.32,14.53,27.91,36.98,51.3
158.39,200.97,1.1,49.76,202.92,403.89
122.31,31.43,1.76,27.05,84.76,116.19
134.73,63.86,5.98,49.89,64.13,127.99
181.51,266.67,22.63,34.57,504.75,771.42
245.73,293.32,12.52,29.84,689.6,982.92
37.39,36.48,7.47,48.78,38.3,74.78
70.06,18.45,5.43,29.26,44.6,63.05
73.41,139.44,14.06,47.49,154.2,293.64
186.54,288.25,12.23,48.29,308.68,596.93
116.84,55.99,5.63,26.62,154.32,210.31
155.63,98.83,8.96,26.46,274.68,373.51
128.34,222.42,5.86,46.22,258.85,481.27
26.82,43.77,11.59,57.26,32.67,76.44
23.62,14.22,24.13,30.1,33.02,47.24
98.05,32.19,23.43,34.56,60.96,93.15
35.99,62.32,16.37,43.29,81.64,143.96
229.76,93.35,5.23,13.24,768.25,861.6
31.44,19.84,16.24,33.21,39.9,59.74
141.23,132.42,23.13,49.35,135.92,268.34
118.42,242.28,9.6,51.15,231.4,473.68
267.48,172.63,19.23,23.9,549.57,722.2
169.34,99.35,7.54,58.67,69.99,169.34
275.88,87.21,7.89,33.27,174.88,262.09
175.78,192.66,11.94,24.36,598.35,791.01
66.44,105.72,22.55,53.04,93.6,199.32
225.58,55.37,10.47,27.27,147.65,203.02
405.7,402.67,2.54,52.24,368.16,770.83
119.28,134.78,19.71,56.5,103.78,238.56
40.96,13.72,8.65,33.5,27.24,40.96
28.42,48.31,1.34,47.22,54.0,102.31
122.86,81.66,14.61,33.23,164.06,245.72
412.29,784.3,11.7,51.92,842.5,1752.23
62.63,16.81,0.62,16.77,83.4,100.21
93.39,110.71,9.46,49.39,113.43,224.14
144.9,143.56,23.62,49.54,146.24,289.8
66.34,148.38,0.37,49.7,150.15,298.53
141.21,176.99,10.56,39.17,274.88,451.87
67.92,93.38,11.02,42.96,123.96,217.34
114.12,152.34,11.17,44.5,190.02,342.36
303.06,591.38,6.37,41.08,848.15,1439.53
188.65,244.94,17.58,27.33,651.15,896.09
295.11,280.5,20.29,31.68,604.83,885.33
262.63,240.24,4.49,30.49,547.65,787.89
87.79,39.95,5.09,50.56,39.06,79.01
111.13,39.53,0.81,37.44,66.04,105.57
36.76,26.14,8.95,20.92,98.84,124.98
214.39,288.54,15.97,44.86,354.63,643.17
433.0,716.07,12.83,55.12,582.93,1299.0
180.04,264.15,13.27,48.91,275.97,540.12
19.74,7.18,10.83,13.32,41.07,47.38
353.19,140.22,11.31,44.11,177.65,317.87
188.08,328.73,18.19,36.8,564.65,893.38
290.89,303.75,16.67,38.67,481.65,785.4
121.66,103.48,2.89,42.53,139.84,243.32
186.97,216.93,3.29,38.67,343.98,560.91
83.35,138.33,2.87,55.32,111.72,250.05
47.79,109.91,11.47,51.11,105.15,215.06
230.02,425.5,5.97,37.0,724.6,1150.1
81.86,72.33,15.42,46.51,83.2,155.53
238.88,326.99,22.4,40.26,485.2,812.19
103.79,144.13,11.19,46.29,167.24,311.37
40.47,71.46,20.81,58.86,49.95,121.41
165.22,254.8,14.03,38.55,406.08,660.88
130.81,45.9,17.12,21.93,163.4,209.3
74.59,81.9,23.08,57.79,59.82,141.72
43.56,46.89,17.65,28.33,118.64,165.53
420.01,784.3,3.0,55.77,928.85,1805.0
180.93,142.69,10.76,21.03,535.8,678.49
110.02,135.32,21.54,30.75,304.76,440.08
250.06,580.88,13.62,48.9,606.9,1187.78
133.33,54.7,5.98,45.58,65.3,120.0
232.98,502.2,11.0,56.73,383.12,885.32
136.73,50.52,10.51,43.47,65.7,116.22
289.11,311.6,13.46,53.89,266.62,578.22
183.66,117.88,2.14,40.11,175.98,293.86
227.08,119.43,3.41,23.38,391.5,510.93
184.29,122.93,1.74,39.24,190.36,313.29
463.74,784.3,19.24,40.1,1097.55,1805.0
34.54,46.17,23.68,52.42,41.91,88.08
115.67,85.21,11.79,40.93,123.0,208.21
72.88,24.91,9.99,35.98,44.33,69.24
70.39,27.47,21.97,39.03,42.92,70.39
44.2,17.63,0.57,41.99,24.36,41.99
15.72,13.44,17.13,50.3,13.28,26.72
179.19,339.16,19.5,52.58,305.92,645.08
87.12,33.0,23.93,42.09,45.41,78.41
232.4,314.88,20.15,33.87,614.72,929.6
40.0,42.66,13.29,53.33,37.34,80.0
60.08,60.32,14.25,50.2,59.84,120.16
101.81,52.63,4.96,51.69,49.18,101.81
61.44,86.57,23.52,52.19,79.32,165.89
48.34,70.44,16.18,34.29,135.0,205.44
286.51,298.63,8.82,36.57,517.92,816.55
112.62,63.85,15.18,35.43,116.34,180.19
46.78,13.39,24.65,33.68,26.37,39.76
108.68,75.09,3.75,36.36,131.4,206.49
452.69,784.3,3.54,54.05,790.48,1720.22
110.65,59.75,17.59,56.84,45.37,105.12
29.2,25.5,23.63,43.66,32.9,58.4
101.19,56.22,13.14,55.56,44.97,101.19
133.86,77.81,16.42,30.59,176.52,254.33
76.85,171.64,20.18,55.84,135.76,307.4
329.97,280.9,1.27,42.56,379.04,659.94
89.12,169.99,18.03,42.39,231.05,401.04
174.95,198.68,3.6,42.06,273.69,472.37
186.01,102.06,14.46,21.52,372.27,474.33
128.42,47.57,19.34,21.79,170.74,218.31
76.18,100.93,12.18,51.96,93.33,194.26
270.09,254.72,18.19,47.15,285.46,540.18
162.76,27.21,13.49,20.9,103.0,130.21
475.51,784.3,14.04,44.84,1097.55,1805.0
116.42,98.56,19.76,47.03,111.0,209.56
177.36,106.87,0.38,33.48,212.38,319.25
114.93,268.18,14.23,51.85,249.0,517.18
81.89,202.43,4.55,52.04,186.55,388.98
20.1,32.67,5.48,54.18,27.63,60.3
15.72,7.18,0.7,24.0,13.04,22.06
74.48,16.1,8.32,24.02,50.93,67.03
282.69,390.19,0.25,40.6,570.96,961.15
35.2,23.76,17.68,19.85,95.92,119.68
103.27,205.35,0.25,39.77,311.0,516.35
450.36,481.97,18.38,28.16,1097.55,1711.37
27.24,34.13,1.28,46.4,39.42,73.55
40.0,41.5,8.77,51.88,38.5,80.0
52.19,75.51,16.12,50.77,73.23,148.74
108.33,187.38,9.54,57.66,137.61,324.99
133.46,269.96,8.42,50.57,263.88,533.84
114.56,50.3,21.95,48.79,52.8,103.1
194.59,69.86,6.63,42.24,95.54,165.4
292.92,298.48,10.14,33.97,580.28,878.76
166.39,92.66,2.25,55.69,73.73,166.39
158.37,144.94,24.11,48.17,155.96,300.9
136.24,142.41,21.19,32.67,293.56,435.97
111.71,84.14,16.85,31.38,183.96,268.1
130.23,106.6,4.06,40.93,153.86,260.46
240.46,544.8,11.39,56.64,417.04,961.84
34.14,7.48,6.84,25.78,21.54,29.02
147.09,113.28,20.27,38.51,180.9,294.18
113.86,50.61,1.6,44.45,63.25,113.86
178.66,254.4,11.98,47.46,281.58,535.98
49.37,38.61,10.46,48.88,40.38,78.99
104.73,67.91,8.49,43.23,89.18,157.09
138.64,153.38,11.85,24.58,470.5,623.88
244.09,154.12,15.48,31.57,334.06,488.18
129.24,229.3,21.7,49.28,235.96,465.26
141.38,167.27,20.15,27.84,433.6,600.87
145.61,311.64,12.15,47.56,343.6,655.24
158.63,215.5,17.36,39.96,323.84,539.34
149.14,74.43,18.45,27.73,194.02,268.45
106.91,85.72,17.03,31.44,186.9,272.62
199.35,128.96,22.15,32.35,269.74,398.7
180.73,105.11,14.28,25.85,301.53,406.64
223.42,63.9,20.28,30.11,148.35,212.25
176.03,404.55,15.03,45.96,475.6,880.15
75.61,78.98,13.35,52.23,72.24,151.22
